Transaction_ID,Date,Customer_ID,Customer_Age_Group,City,Region,Store_ID,Category,Product_Name,Brand,Quantity,Unit_Price_INR,Discount_Percent,Total_Amount_INR,Payment_Method
TXN004797,04-03-2023,CUST5808,46-55,Ahmedabad,West,STORE048,Beverages,Mango Juice,TopBrand,16,708.63,10,10204.27,Cash
TXN004798,07-07-2023,CUST4632,26-35,Mumbai,West,STORE046,Cleaning Supplies,Glass Cleaner,EcoFresh,13,374.28,0,4865.64,Credit Card
TXN004799,26-07-2023,CUST1913,46-55,Ahmedabad,West,STORE004,Fruits & Vegetables,Carrot,HomeChoice,12,700.37,20,6723.55,Debit Card
TXN004800,22-10-2023,CUST6851,18-25,Pune,West,STORE033,Fruits & Vegetables,Grapes,TopBrand,14,645.87,20,7233.74,Credit Card
TXN004801,10-07-2023,CUST6671,26-35,Hyderabad,South,STORE009,Frozen Foods,Ice Cream,EcoFresh,14,774.22,20,8671.26,Debit Card
TXN004802,08-01-2023,CUST5259,26-35,Mumbai,West,STORE037,Personal Care,Face Wash,EcoFresh,9,105.53,10,854.79,Net Banking
TXN004803,26-01-2023,CUST1116,18-25,Bangalore,South,STORE005,Beverages,Coconut Water,Premium,11,878.77,20,7733.18,Credit Card
TXN004804,29-09-2023,CUST2994,55+,Ahmedabad,West,STORE014,Fruits & Vegetables,Potato,Local,4,587.34,5,2231.89,Credit Card
TXN004805,14-10-2023,CUST2733,55+,Lucknow,North,STORE035,Personal Care,Conditioner,ValueBuy,4,763.87,5,2902.71,Net Banking
TXN004806,27-08-2023,CUST6931,46-55,Pune,West,STORE027,Bakery,Brown Bread,FreshMart,11,14.06,0,154.66,Cash
TXN004807,06-03-2023,CUST3066,46-55,Jaipur,North,STORE009,Cleaning Supplies,Dish Soap,PureLife,14,1072.06,15,12757.51,Net Banking
TXN004808,19-09-2023,CUST2758,46-55,Delhi,North,STORE028,Dairy & Eggs,Eggs,TopBrand,17,925.86,0,15739.62,Cash
TXN004809,29-05-2023,CUST5030,18-25,Bangalore,South,STORE016,Personal Care,Lip Balm,TopBrand,3,317.28,25,713.88,Credit Card
TXN004810,09-09-2023,CUST7931,36-45,Delhi,North,STORE005,Personal Care,Sunscreen,NatureBest,12,520.6,5,5934.84,Net Banking
TXN004811,26-02-2023,CUST7281,26-35,Pune,West,STORE039,Bakery,Cake Slice,NatureBest,14,942.8,15,11219.32,UPI
TXN004812,31-07-2023,CUST3820,55+,Mumbai,West,STORE006,Bakery,Donut,GreenLeaf,11,385.23,5,4025.65,Debit Card
TXN004813,25-07-2023,CUST1202,46-55,Kolkata,East,STORE020,Dairy & Eggs,Yogurt,Local,1,289.87,10,260.88,UPI
TXN004814,08-08-2023,CUST6165,36-45,Kolkata,East,STORE046,Cleaning Supplies,Fabric Softener,PureLife,15,459.27,10,6200.15,Net Banking
TXN004815,24-02-2023,CUST3082,36-45,Jaipur,North,STORE021,Bakery,Brown Bread,Premium,16,334.33,0,5349.28,Net Banking
TXN004816,30-01-2023,CUST4570,18-25,Chennai,South,STORE022,Personal Care,Lip Balm,NatureBest,2,1350.8,15,2296.36,Credit Card
TXN004817,15-06-2023,CUST7850,55+,Kolkata,East,STORE037,Beverages,Energy Drink,EcoFresh,2,822.74,20,1316.38,Credit Card
TXN004818,10-02-2023,CUST4743,36-45,Chennai,South,STORE006,Cleaning Supplies,Fabric Softener,HomeChoice,10,724.19,25,5431.43,Debit Card
TXN004819,14-01-2023,CUST7945,36-45,Bangalore,South,STORE050,Meat & Seafood,Crab Meat,ValueBuy,9,1297.24,0,11675.16,Credit Card
TXN004820,04-08-2023,CUST3572,18-25,Ahmedabad,West,STORE027,Grains & Pulses,Corn Flour,ValueBuy,14,1259.92,15,14993.05,Cash
TXN004821,15-12-2023,CUST8978,46-55,Bangalore,South,STORE017,Meat & Seafood,Sardines,PureLife,7,1468.65,25,7710.41,Cash
TXN004822,27-02-2023,CUST9515,26-35,Chennai,South,STORE046,Fruits & Vegetables,Potato,FreshMart,7,882.26,0,6175.82,Cash
TXN004823,19-09-2023,CUST4001,46-55,Hyderabad,South,STORE048,Meat & Seafood,Tuna Can,NatureBest,20,1106.25,15,18806.25,UPI
TXN004824,12-08-2023,CUST7510,46-55,Hyderabad,South,STORE019,Meat & Seafood,Mutton Chops,EcoFresh,7,128.8,0,901.6,Debit Card
TXN004825,25-11-2023,CUST8651,55+,Chennai,South,STORE036,Dairy & Eggs,Buttermilk,Premium,16,768.07,25,9216.84,Debit Card
TXN004826,27-08-2023,CUST8816,18-25,Ahmedabad,West,STORE007,Snacks & Confectionery,Pretzels,PureLife,20,1101.37,15,18723.29,Net Banking
TXN004827,12-07-2023,CUST3898,26-35,Lucknow,North,STORE041,Dairy & Eggs,Ghee,Local,10,630.94,0,6309.4,Debit Card
TXN004828,10-12-2023,CUST9466,46-55,Jaipur,North,STORE026,Dairy & Eggs,Milk,Premium,7,1422.9,25,7470.22,UPI
TXN004829,11-01-2023,CUST4751,26-35,Lucknow,North,STORE025,Cleaning Supplies,Broom,TopBrand,17,459.49,0,7811.33,Cash
TXN004830,20-05-2023,CUST3759,18-25,Kolkata,East,STORE047,Meat & Seafood,Chicken Breast,ValueBuy,5,399.68,0,1998.4,UPI
TXN004831,04-11-2023,CUST7120,46-55,Bangalore,South,STORE028,Snacks & Confectionery,Chocolate Bar,FreshMart,7,512.59,10,3229.32,Credit Card
TXN004832,30-10-2023,CUST8829,18-25,Mumbai,West,STORE020,Grains & Pulses,Quinoa,TopBrand,1,814.51,0,814.51,Credit Card
TXN004833,22-12-2023,CUST8350,46-55,Jaipur,North,STORE032,Cleaning Supplies,Trash Bags,EcoFresh,15,603.66,0,9054.9,Credit Card
TXN004834,04-02-2023,CUST5599,26-35,Kolkata,East,STORE008,Dairy & Eggs,Yogurt,TopBrand,10,950.22,20,7601.76,Credit Card
TXN004835,06-05-2023,CUST2087,26-35,Chennai,South,STORE004,Cleaning Supplies,Glass Cleaner,FreshMart,18,1236.43,15,18917.38,Net Banking
TXN004836,31-03-2023,CUST5582,18-25,Hyderabad,South,STORE044,Snacks & Confectionery,Dark Chocolate,ValueBuy,10,81.12,0,811.2,Cash
TXN004837,08-05-2023,CUST4567,18-25,Chennai,South,STORE014,Meat & Seafood,Lamb Rack,PureLife,6,1327.84,25,5975.28,Credit Card
TXN004838,21-07-2023,CUST3661,18-25,Chennai,South,STORE049,Beverages,Mineral Water,ValueBuy,15,194.63,25,2189.59,UPI
TXN004839,23-02-2023,CUST9110,26-35,Delhi,North,STORE032,Grains & Pulses,Oats,PureLife,20,274.71,0,5494.2,Net Banking
TXN004840,11-01-2023,CUST9033,55+,Kolkata,East,STORE027,Bakery,Brown Bread,GreenLeaf,3,1355.35,15,3456.14,Cash
TXN004841,28-10-2023,CUST7381,18-25,Chennai,South,STORE040,Meat & Seafood,Mutton Chops,EcoFresh,2,997.03,10,1794.65,Debit Card
TXN004842,22-05-2023,CUST6749,46-55,Pune,West,STORE004,Dairy & Eggs,Mozzarella,EcoFresh,13,265.83,0,3455.79,Debit Card
TXN004843,15-08-2023,CUST9380,36-45,Jaipur,North,STORE045,Cleaning Supplies,Trash Bags,ValueBuy,14,252.73,5,3361.31,UPI
TXN004844,22-12-2023,CUST2415,46-55,Mumbai,West,STORE025,Dairy & Eggs,Ghee,ValueBuy,6,108.09,5,616.11,Cash
TXN004845,23-10-2023,CUST7945,26-35,Hyderabad,South,STORE048,Personal Care,Shampoo,PureLife,5,265.18,25,994.42,Debit Card
TXN004846,11-04-2023,CUST1001,18-25,Ahmedabad,West,STORE015,Snacks & Confectionery,Popcorn,Local,17,1485.73,10,22731.67,Net Banking
TXN004847,05-08-2023,CUST6578,55+,Hyderabad,South,STORE020,Personal Care,Hand Cream,Local,14,1481.53,10,18667.28,Cash
TXN004848,23-12-2023,CUST5452,55+,Jaipur,North,STORE046,Cleaning Supplies,Trash Bags,GreenLeaf,10,905.57,25,6791.77,Credit Card
TXN004849,14-09-2023,CUST8713,18-25,Lucknow,North,STORE042,Fruits & Vegetables,Onion,GreenLeaf,5,258.63,20,1034.52,UPI
TXN004850,17-06-2023,CUST8931,46-55,Ahmedabad,West,STORE021,Snacks & Confectionery,Gummy Bears,GreenLeaf,18,558.38,10,9045.76,Cash
TXN004851,16-09-2023,CUST2828,26-35,Chennai,South,STORE009,Grains & Pulses,Red Lentils,HomeChoice,14,438.93,0,6145.02,Credit Card
TXN004852,25-03-2023,CUST7906,46-55,Kolkata,East,STORE020,Snacks & Confectionery,Peanut Butter Cups,GreenLeaf,1,395.44,0,395.44,Debit Card
TXN004853,29-04-2023,CUST2606,36-45,Chennai,South,STORE050,Fruits & Vegetables,Broccoli,Local,11,561.1,25,4629.07,Credit Card
TXN004854,09-09-2023,CUST8182,46-55,Delhi,North,STORE001,Frozen Foods,Frozen Fries,GreenLeaf,5,1213.85,10,5462.33,Net Banking
TXN004855,26-01-2023,CUST3367,36-45,Hyderabad,South,STORE021,Bakery,Bagel,Premium,16,1443.08,0,23089.28,Net Banking
TXN004856,03-11-2023,CUST7375,55+,Mumbai,West,STORE031,Frozen Foods,Frozen Corn,Local,15,986.31,5,14054.92,Credit Card
TXN004857,27-09-2023,CUST8309,46-55,Bangalore,South,STORE036,Meat & Seafood,Sardines,Premium,8,763.15,5,5799.94,Credit Card
TXN004858,26-06-2023,CUST9400,18-25,Jaipur,North,STORE029,Cleaning Supplies,Trash Bags,GreenLeaf,19,1188.48,0,22581.12,Net Banking
TXN004859,08-05-2023,CUST6449,18-25,Mumbai,West,STORE032,Frozen Foods,Chicken Nuggets,Local,13,529.4,0,6882.2,Net Banking
TXN004860,10-03-2023,CUST2867,55+,Jaipur,North,STORE039,Meat & Seafood,Beef Steak,Premium,16,356.94,15,4854.38,Cash
TXN004861,17-04-2023,CUST5740,26-35,Chennai,South,STORE039,Frozen Foods,Chicken Nuggets,Local,20,611.77,5,11623.63,Debit Card
TXN004862,29-07-2023,CUST8109,26-35,Pune,West,STORE035,Fruits & Vegetables,Potato,NatureBest,15,239.41,0,3591.15,Cash
TXN004863,03-10-2023,CUST7771,46-55,Ahmedabad,West,STORE043,Personal Care,Sunscreen,GreenLeaf,15,1114.09,25,12533.51,Net Banking
TXN004864,03-07-2023,CUST8173,36-45,Jaipur,North,STORE028,Personal Care,Conditioner,Premium,3,1475.11,0,4425.33,Net Banking
TXN004865,24-05-2023,CUST1702,46-55,Bangalore,South,STORE011,Grains & Pulses,Chickpeas,PureLife,2,548.71,25,823.06,Credit Card
TXN004866,12-10-2023,CUST8737,46-55,Hyderabad,South,STORE013,Frozen Foods,Ice Cream,EcoFresh,8,370,10,2664,Debit Card
TXN004867,11-11-2023,CUST9790,46-55,Jaipur,North,STORE049,Dairy & Eggs,Buttermilk,EcoFresh,9,1172.09,0,10548.81,Cash
TXN004868,06-07-2023,CUST8742,26-35,Lucknow,North,STORE017,Meat & Seafood,Mutton Chops,ValueBuy,10,41.94,5,398.43,UPI
TXN004869,23-07-2023,CUST9575,36-45,Jaipur,North,STORE003,Meat & Seafood,Sardines,FreshMart,12,718.94,0,8627.28,UPI
TXN004870,26-09-2023,CUST1135,18-25,Chennai,South,STORE038,Bakery,Bagel,Local,8,767.1,15,5216.28,Net Banking
TXN004871,27-11-2023,CUST6128,18-25,Pune,West,STORE021,Cleaning Supplies,Trash Bags,NatureBest,19,249.96,10,4274.32,Debit Card
TXN004872,26-06-2023,CUST8991,36-45,Chennai,South,STORE018,Grains & Pulses,Basmati Rice,GreenLeaf,17,1135.74,5,18342.2,Debit Card
TXN004873,21-02-2023,CUST2007,46-55,Pune,West,STORE032,Snacks & Confectionery,Trail Mix,Local,10,931.75,20,7454,Net Banking
TXN004874,07-06-2023,CUST7207,18-25,Delhi,North,STORE049,Personal Care,Lip Balm,TopBrand,5,249.45,20,997.8,Credit Card
TXN004875,24-08-2023,CUST6952,18-25,Hyderabad,South,STORE031,Meat & Seafood,Chicken Breast,EcoFresh,5,750.2,0,3751,Net Banking
TXN004876,13-06-2023,CUST2773,36-45,Lucknow,North,STORE023,Personal Care,Sunscreen,GreenLeaf,8,1286.01,0,10288.08,Net Banking
TXN004877,21-03-2023,CUST1614,46-55,Hyderabad,South,STORE022,Frozen Foods,Frozen Berries,FreshMart,4,1396.66,0,5586.64,Cash
TXN004878,07-07-2023,CUST9679,36-45,Lucknow,North,STORE037,Fruits & Vegetables,Mango,GreenLeaf,20,1029.28,15,17497.76,Net Banking
TXN004879,23-06-2023,CUST3993,26-35,Chennai,South,STORE012,Bakery,Croissant,HomeChoice,9,485.04,20,3492.29,Cash
TXN004880,08-04-2023,CUST7121,18-25,Lucknow,North,STORE029,Beverages,Coconut Water,EcoFresh,10,426.66,0,4266.6,Net Banking
TXN004881,12-06-2023,CUST8109,55+,Bangalore,South,STORE021,Grains & Pulses,Chickpeas,Local,2,365.32,0,730.64,Cash
TXN004882,07-01-2023,CUST8067,26-35,Kolkata,East,STORE027,Personal Care,Shampoo,NatureBest,14,900.63,0,12608.82,Cash
TXN004883,02-02-2023,CUST8428,26-35,Ahmedabad,West,STORE002,Bakery,Bagel,EcoFresh,10,71.14,0,711.4,Net Banking
TXN004884,09-03-2023,CUST9932,46-55,Jaipur,North,STORE034,Grains & Pulses,Chickpeas,Local,5,113.18,15,481.01,Net Banking
TXN004885,04-01-2023,CUST4065,55+,Pune,West,STORE019,Grains & Pulses,Corn Flour,FreshMart,5,762.92,5,3623.87,Debit Card
TXN004886,27-01-2023,CUST4109,18-25,Jaipur,North,STORE037,Bakery,Brown Bread,NatureBest,12,80.53,20,773.09,Credit Card
TXN004887,16-06-2023,CUST5316,55+,Chennai,South,STORE036,Frozen Foods,Frozen Pizza,NatureBest,18,537.29,20,7736.98,Net Banking
TXN004888,30-06-2023,CUST6043,46-55,Hyderabad,South,STORE005,Beverages,Cola,Local,20,1312.1,20,20993.6,Credit Card
TXN004889,29-09-2023,CUST8732,18-25,Kolkata,East,STORE022,Personal Care,Shampoo,EcoFresh,9,770.42,10,6240.4,UPI
TXN004890,04-01-2023,CUST6058,36-45,Hyderabad,South,STORE041,Bakery,Muffin,EcoFresh,2,1252.19,20,2003.5,Cash
TXN004891,21-06-2023,CUST1862,46-55,Mumbai,West,STORE026,Snacks & Confectionery,Potato Chips,TopBrand,5,1261.68,5,5992.98,UPI
TXN004892,19-09-2023,CUST6910,36-45,Kolkata,East,STORE045,Frozen Foods,Frozen Pizza,ValueBuy,1,1476.92,0,1476.92,UPI
TXN004893,21-10-2023,CUST5073,55+,Jaipur,North,STORE007,Snacks & Confectionery,Peanut Butter Cups,Local,19,327.01,25,4659.89,Debit Card
TXN004894,27-12-2023,CUST4124,36-45,Bangalore,South,STORE010,Personal Care,Face Wash,NatureBest,15,236.43,0,3546.45,Net Banking
TXN004895,05-08-2023,CUST5456,46-55,Lucknow,North,STORE005,Frozen Foods,Frozen Pizza,PureLife,4,50.09,25,150.27,Credit Card
TXN004896,08-03-2023,CUST8157,46-55,Delhi,North,STORE049,Beverages,Coffee Powder,HomeChoice,3,160.06,0,480.18,Credit Card
TXN004897,08-05-2023,CUST1121,55+,Bangalore,South,STORE035,Personal Care,Lip Balm,GreenLeaf,18,172.51,5,2949.92,Cash
TXN004898,17-04-2023,CUST6057,46-55,Delhi,North,STORE014,Beverages,Mango Juice,GreenLeaf,8,741.25,0,5930,Credit Card
TXN004899,13-06-2023,CUST7609,55+,Chennai,South,STORE026,Cleaning Supplies,Fabric Softener,EcoFresh,5,1206.65,20,4826.6,Net Banking
TXN004900,12-10-2023,CUST6729,26-35,Jaipur,North,STORE035,Fruits & Vegetables,Carrot,NatureBest,2,56.75,15,96.48,Debit Card
TXN004901,24-04-2023,CUST9904,36-45,Hyderabad,South,STORE030,Personal Care,Deodorant,Premium,3,1281.33,10,3459.59,Cash
TXN004902,14-11-2023,CUST2746,36-45,Ahmedabad,West,STORE034,Cleaning Supplies,Dish Soap,Premium,15,935.28,10,12626.28,Cash
TXN004903,02-11-2023,CUST6588,36-45,Chennai,South,STORE008,Snacks & Confectionery,Chocolate Bar,ValueBuy,9,647.25,0,5825.25,Cash
TXN004904,22-07-2023,CUST7404,46-55,Pune,West,STORE035,Fruits & Vegetables,Apple,Premium,12,628.39,0,7540.68,Debit Card
TXN004905,23-04-2023,CUST9153,46-55,Kolkata,East,STORE028,Beverages,Mango Juice,EcoFresh,8,1168.14,20,7476.1,Debit Card
TXN004906,06-12-2023,CUST4745,36-45,Kolkata,East,STORE019,Grains & Pulses,Corn Flour,HomeChoice,20,903.29,0,18065.8,Credit Card
TXN004907,18-05-2023,CUST9361,36-45,Pune,West,STORE040,Cleaning Supplies,Floor Cleaner,NatureBest,6,284.98,20,1367.9,Net Banking
TXN004908,26-07-2023,CUST4570,36-45,Chennai,South,STORE035,Frozen Foods,Ice Cream,FreshMart,13,1330.88,5,16436.37,Debit Card
TXN004909,09-02-2023,CUST4227,36-45,Mumbai,West,STORE028,Meat & Seafood,Prawns,NatureBest,12,132.28,5,1507.99,Cash
TXN004910,07-04-2023,CUST5867,36-45,Delhi,North,STORE030,Personal Care,Shampoo,Local,16,765.07,25,9180.84,Credit Card
TXN004911,05-09-2023,CUST7230,18-25,Delhi,North,STORE040,Personal Care,Toothpaste,EcoFresh,8,1157.03,0,9256.24,Net Banking
TXN004912,05-12-2023,CUST4228,18-25,Kolkata,East,STORE014,Bakery,Croissant,TopBrand,17,823.97,10,12606.74,UPI
TXN004913,15-01-2023,CUST8399,26-35,Jaipur,North,STORE040,Beverages,Orange Juice,ValueBuy,15,468.09,10,6319.22,Credit Card
TXN004914,13-08-2023,CUST8947,55+,Mumbai,West,STORE037,Grains & Pulses,Quinoa,FreshMart,16,527.35,15,7171.96,UPI
TXN004915,05-03-2023,CUST2414,55+,Bangalore,South,STORE003,Dairy & Eggs,Buttermilk,Local,10,401.19,15,3410.12,Debit Card
TXN004916,29-05-2023,CUST2711,36-45,Kolkata,East,STORE009,Beverages,Mango Juice,Premium,3,881.69,0,2645.07,UPI
TXN004917,14-02-2023,CUST8396,18-25,Jaipur,North,STORE042,Meat & Seafood,Tuna Can,EcoFresh,9,19.04,20,137.09,Debit Card
TXN004918,10-09-2023,CUST6726,26-35,Chennai,South,STORE002,Grains & Pulses,Wheat Flour,NatureBest,10,494.88,5,4701.36,Debit Card
TXN004919,14-07-2023,CUST5895,18-25,Mumbai,West,STORE023,Frozen Foods,Frozen Berries,ValueBuy,9,658.72,0,5928.48,Credit Card
TXN004920,14-04-2023,CUST5376,18-25,Pune,West,STORE041,Meat & Seafood,Beef Steak,ValueBuy,17,412.49,0,7012.33,Net Banking
TXN004921,04-09-2023,CUST2673,36-45,Lucknow,North,STORE023,Dairy & Eggs,Milk,NatureBest,1,735.58,15,625.24,Debit Card
TXN004922,17-06-2023,CUST9719,26-35,Mumbai,West,STORE035,Grains & Pulses,Semolina,ValueBuy,9,877.81,15,6715.25,Credit Card
TXN004923,07-08-2023,CUST2276,55+,Hyderabad,South,STORE004,Frozen Foods,Chicken Nuggets,Premium,15,270.51,20,3246.12,Debit Card
TXN004924,29-09-2023,CUST3292,46-55,Jaipur,North,STORE046,Meat & Seafood,Crab Meat,HomeChoice,3,580.1,10,1566.27,Credit Card
TXN004925,09-06-2023,CUST7310,36-45,Lucknow,North,STORE017,Fruits & Vegetables,Broccoli,TopBrand,2,688.96,0,1377.92,Cash
TXN004926,03-07-2023,CUST3037,55+,Hyderabad,South,STORE040,Meat & Seafood,Chicken Breast,FreshMart,13,1010.63,10,11824.37,Net Banking
TXN004927,01-04-2023,CUST9076,46-55,Ahmedabad,West,STORE016,Dairy & Eggs,Buttermilk,HomeChoice,8,324.39,0,2595.12,UPI
TXN004928,10-11-2023,CUST6308,18-25,Bangalore,South,STORE017,Bakery,Croissant,GreenLeaf,16,340.75,20,4361.6,Credit Card
TXN004929,30-04-2023,CUST6843,26-35,Kolkata,East,STORE021,Frozen Foods,Frozen Pizza,HomeChoice,19,81.63,25,1163.23,Credit Card
TXN004930,18-04-2023,CUST8671,26-35,Chennai,South,STORE050,Frozen Foods,Veggie Burger,PureLife,19,316.99,15,5119.39,Debit Card
TXN004931,16-03-2023,CUST7894,18-25,Kolkata,East,STORE041,Dairy & Eggs,Yogurt,EcoFresh,20,885.23,10,15934.14,Cash
TXN004932,28-08-2023,CUST5182,18-25,Jaipur,North,STORE045,Fruits & Vegetables,Broccoli,TopBrand,20,1062.82,0,21256.4,Cash
TXN004933,08-11-2023,CUST2458,26-35,Mumbai,West,STORE028,Beverages,Coffee Powder,TopBrand,13,443.53,0,5765.89,UPI
TXN004934,08-08-2023,CUST1667,18-25,Delhi,North,STORE027,Beverages,Orange Juice,HomeChoice,12,1387.07,0,16644.84,Net Banking
TXN004935,04-07-2023,CUST8577,55+,Delhi,North,STORE040,Grains & Pulses,Red Lentils,GreenLeaf,7,785.77,5,5225.37,Net Banking
TXN004936,21-03-2023,CUST6341,18-25,Lucknow,North,STORE042,Grains & Pulses,Semolina,ValueBuy,10,557.25,0,5572.5,Debit Card
TXN004937,23-08-2023,CUST6822,46-55,Delhi,North,STORE024,Personal Care,Deodorant,TopBrand,20,413.47,25,6202.05,Cash
TXN004938,14-04-2023,CUST9782,26-35,Jaipur,North,STORE028,Bakery,Bagel,ValueBuy,20,1010.2,20,16163.2,UPI
TXN004939,10-02-2023,CUST3746,26-35,Ahmedabad,West,STORE041,Frozen Foods,Veggie Burger,NatureBest,2,323.16,0,646.32,Credit Card
TXN004940,02-04-2023,CUST2207,36-45,Ahmedabad,West,STORE019,Meat & Seafood,Crab Meat,Premium,12,1181.18,10,12756.74,Credit Card
TXN004941,13-11-2023,CUST7962,55+,Kolkata,East,STORE013,Snacks & Confectionery,Granola Bar,Premium,15,439.92,5,6268.86,Credit Card
TXN004942,24-06-2023,CUST5077,36-45,Kolkata,East,STORE012,Snacks & Confectionery,Popcorn,NatureBest,10,330.54,5,3140.13,Debit Card
TXN004943,11-01-2023,CUST8086,55+,Bangalore,South,STORE047,Dairy & Eggs,Ghee,Local,10,1186.73,20,9493.84,Net Banking
TXN004944,14-06-2023,CUST7802,18-25,Ahmedabad,West,STORE002,Bakery,Baguette,Premium,4,1444.1,25,4332.3,Cash
TXN004945,13-03-2023,CUST4434,55+,Bangalore,South,STORE022,Dairy & Eggs,Milk,TopBrand,1,251.88,0,251.88,Cash
TXN004946,08-04-2023,CUST3511,55+,Pune,West,STORE023,Bakery,Brown Bread,PureLife,20,772.92,0,15458.4,Cash
TXN004947,31-07-2023,CUST3090,18-25,Delhi,North,STORE019,Beverages,Green Tea,PureLife,14,1230.07,0,17220.98,Debit Card
TXN004948,14-06-2023,CUST3042,55+,Mumbai,West,STORE026,Meat & Seafood,Beef Steak,ValueBuy,11,972.54,10,9628.15,Net Banking
TXN004949,14-12-2023,CUST3042,36-45,Jaipur,North,STORE049,Personal Care,Lip Balm,Local,17,1216.6,0,20682.2,Cash
TXN004950,31-03-2023,CUST7442,26-35,Pune,West,STORE022,Meat & Seafood,Mutton Chops,TopBrand,18,454.78,5,7776.74,Debit Card
TXN004951,16-10-2023,CUST4084,18-25,Hyderabad,South,STORE003,Frozen Foods,Frozen Berries,TopBrand,7,296.46,20,1660.18,UPI
TXN004952,01-07-2023,CUST5805,36-45,Ahmedabad,West,STORE022,Dairy & Eggs,Mozzarella,HomeChoice,8,272.22,0,2177.76,UPI
TXN004953,04-04-2023,CUST4526,36-45,Pune,West,STORE028,Cleaning Supplies,Fabric Softener,PureLife,6,948.7,0,5692.2,Cash
TXN004954,18-09-2023,CUST2282,55+,Hyderabad,South,STORE047,Grains & Pulses,Chickpeas,TopBrand,20,921.82,20,14749.12,Cash
TXN004955,19-10-2023,CUST4560,55+,Pune,West,STORE007,Personal Care,Hand Cream,Local,16,1407.61,20,18017.41,Cash
TXN004956,30-03-2023,CUST4841,18-25,Jaipur,North,STORE039,Grains & Pulses,Oats,FreshMart,15,416.58,0,6248.7,Cash
TXN004957,17-06-2023,CUST9514,46-55,Mumbai,West,STORE014,Bakery,Baguette,ValueBuy,12,511.91,25,4607.19,Credit Card
TXN004958,08-03-2023,CUST9268,55+,Bangalore,South,STORE039,Snacks & Confectionery,Trail Mix,EcoFresh,6,1320.53,0,7923.18,UPI
TXN004959,19-04-2023,CUST2140,18-25,Pune,West,STORE025,Frozen Foods,Chicken Nuggets,HomeChoice,18,559.78,10,9068.44,Cash
TXN004960,25-08-2023,CUST4387,55+,Kolkata,East,STORE026,Fruits & Vegetables,Mango,TopBrand,3,464,10,1252.8,Debit Card
TXN004961,03-02-2023,CUST1740,26-35,Hyderabad,South,STORE044,Meat & Seafood,Salmon Fillet,FreshMart,11,536.96,25,4429.92,Credit Card
TXN004962,08-10-2023,CUST7275,55+,Lucknow,North,STORE029,Personal Care,Deodorant,Local,14,71.82,15,854.66,Credit Card
TXN004963,07-04-2023,CUST2635,36-45,Chennai,South,STORE037,Snacks & Confectionery,Pretzels,PureLife,7,391.22,0,2738.54,Debit Card
TXN004964,24-01-2023,CUST7951,26-35,Delhi,North,STORE042,Bakery,Brown Bread,FreshMart,12,1063.73,20,10211.81,Net Banking
TXN004965,01-12-2023,CUST2891,36-45,Jaipur,North,STORE008,Cleaning Supplies,Floor Cleaner,PureLife,2,1026.37,0,2052.74,Cash
TXN004966,07-12-2023,CUST2297,26-35,Kolkata,East,STORE044,Beverages,Orange Juice,PureLife,2,841.95,0,1683.9,UPI
TXN004967,11-05-2023,CUST2182,26-35,Lucknow,North,STORE011,Beverages,Green Tea,EcoFresh,13,1364.22,20,14187.89,Debit Card
TXN004968,27-05-2023,CUST6579,26-35,Kolkata,East,STORE039,Personal Care,Toothpaste,EcoFresh,9,1037.08,0,9333.72,Cash
TXN004969,21-08-2023,CUST5639,36-45,Chennai,South,STORE009,Beverages,Green Tea,TopBrand,1,809.93,0,809.93,Credit Card
TXN004970,20-08-2023,CUST8086,55+,Jaipur,North,STORE012,Grains & Pulses,Quinoa,FreshMart,11,1129.69,0,12426.59,Net Banking
TXN004971,16-07-2023,CUST7386,18-25,Jaipur,North,STORE017,Dairy & Eggs,Buttermilk,HomeChoice,4,256.54,10,923.54,Net Banking
TXN004972,28-10-2023,CUST1250,55+,Ahmedabad,West,STORE028,Fruits & Vegetables,Broccoli,GreenLeaf,1,250.48,25,187.86,Debit Card
TXN004973,29-11-2023,CUST4493,26-35,Lucknow,North,STORE008,Dairy & Eggs,Eggs,ValueBuy,3,121.45,15,309.7,Cash
TXN004974,01-01-2023,CUST9706,46-55,Bangalore,South,STORE004,Bakery,Cake Slice,PureLife,8,753.3,25,4519.8,Credit Card
TXN004975,12-04-2023,CUST8654,18-25,Kolkata,East,STORE032,Personal Care,Lip Balm,HomeChoice,18,696.53,15,10656.91,Cash
TXN004976,13-04-2023,CUST4053,36-45,Bangalore,South,STORE025,Dairy & Eggs,Eggs,Local,8,348.47,0,2787.76,UPI
TXN004977,05-02-2023,CUST2644,36-45,Chennai,South,STORE006,Beverages,Lemonade,Local,3,294.36,5,838.93,UPI
TXN004978,22-03-2023,CUST3310,46-55,Lucknow,North,STORE042,Cleaning Supplies,Glass Cleaner,EcoFresh,10,1480.52,10,13324.68,Credit Card
TXN004979,16-04-2023,CUST6098,55+,Chennai,South,STORE008,Dairy & Eggs,Eggs,GreenLeaf,7,36.25,0,253.75,Cash
